ZIP,Latitude,Longitude
92807,33.8515,-117.8016
92806,33.8259,-117.8779
92805,33.8285,-117.9088
92804,33.8203,-117.9782
92802,33.8104,-117.9256
92801,33.8504,-117.9452
92782,33.7043,-117.8161
92780,33.7373,-117.8216
92728,33.7092,-117.9528
92708,33.7123,-117.9519
92707,33.7238,-117.8699
92706,33.7682,-117.8781
92705,33.7637,-117.7954
92704,33.722,-117.903
92703,33.7487,-117.9093
92701,33.7503,-117.8602
92698,33.6083,-117.7444
92694,33.5679,-117.6449
92692,33.605,-117.6428
92691,33.6036,-117.6722
92688,33.6175,-117.6171
92683,33.7471,-117.9613
92679,33.6214,-117.5243
92677,33.5338,-117.7071
92675,33.5188,-117.5561
92673,33.4796,-117.6015
92672,33.4239,-117.6058
92663,33.6232,-117.9259
92660,33.6381,-117.8769
92658,33.64,-117.8644
92657,33.5973,-117.8292
92656,33.5718,-117.7243
92653,33.5818,-117.689
92651,33.5536,-117.7818
92649,33.7125,-118.0454
92648,33.6675,-118.0029
92647,33.7263,-118.0058
92646,33.661,-117.9684
92630,33.6447,-117.6865
92629,33.4799,-117.7033
92628,33.6411,-117.9178
92627,33.647,-117.9257
92626,33.6773,-117.9022
92625,33.6025,-117.8677
92624,33.4568,-117.6647
92623,33.6622,-117.7957
92620,33.7058,-117.7586
92618,33.6744,-117.7357
92617,33.6434,-117.8396
92616,33.6622,-117.7959
92614,33.6848,-117.8435
92612,33.6424,-117.7786
92610,33.7076,-117.6772
92606,33.702,-117.8401
92604,33.6869,-117.7886
92603,33.6425,-117.8092
92602,33.7468,-117.7411
92595,33.6202,-117.254
92592,33.5362,-117.0081
92591,33.5266,-117.1183
92590,33.4816,-117.2249
92585,33.7395,-117.1887
92584,33.6549,-117.1854
92583,33.804,-116.9307
92571,33.8358,-117.2071
92570,33.7811,-117.3137
92563,33.5702,-117.1408
92562,33.5417,-117.3402
92557,33.9796,-117.2615
92555,33.9101,-117.104
92553,33.9204,-117.249
92551,33.8781,-117.2254
92545,33.7392,-117.0448
92544,33.6619,-116.848
92543,33.7366,-116.9736
92532,33.7138,-117.3442
92530,33.683,-117.3886
92521,33.9788,-117.3194
92517,33.9771,-117.3093
92509,33.9976,-117.446
92508,33.8951,-117.3185
92507,33.9659,-117.3341
92506,33.9283,-117.3537
92505,33.9331,-117.4957
92504,33.9084,-117.4021
92503,33.8983,-117.4473
92502,33.9949,-117.3725
92501,33.9939,-117.3731
92411,34.1222,-117.3241
92410,34.1031,-117.3081
92408,34.079,-117.262
92407,34.2448,-117.3142
92406,34.1664,-117.3402
92405,34.1436,-117.3028
92404,34.1822,-117.2369
92401,34.1035,-117.2916
92399,34.041,-117.0052
92398,34.905,-116.8194
92397,34.3648,-117.6281
92395,34.5133,-117.292
92394,34.5731,-117.3585
92393,34.5361,-117.2903
92392,34.4776,-117.4132
92377,34.1636,-117.408
92376,34.0994,-117.377
92374,34.0598,-117.152
92373,33.9988,-117.1615
92369,34.1358,-117.2231
92368,34.6375,-117.2924
92366,35.4703,-115.5442
92363,34.7851,-114.7726
92358,34.2545,-117.5423
92354,34.0531,-117.2457
92345,34.3696,-117.2933
92337,34.0558,-117.48
92336,34.1469,-117.4625
92335,34.0886,-117.4637
92324,34.028,-117.2699
92316,34.0604,-117.3943
92311,34.9695,-117.0188
92308,34.4274,-117.1434
92307,34.5717,-117.1518
92301,34.6553,-117.5137
92284,34.1549,-116.4269
92277,34.236,-115.7227
92274,33.3873,-115.974
92270,33.7659,-116.4308
92264,33.721,-116.5372
92262,33.8138,-116.6676
92260,33.6997,-116.4167
92258,33.9228,-116.5422
92254,33.5173,-115.9514
92253,33.6674,-116.2701
92251,32.8674,-115.6035
92250,32.8299,-115.1871
92243,32.7711,-115.6182
92240,33.941,-116.5312
92236,33.7069,-116.1638
92234,33.8114,-116.4495
92233,33.1454,-115.5239
92231,32.6919,-115.5223
92227,33.059,-115.3449
92225,33.7557,-115.2998
92223,33.9248,-116.992
92220,33.9173,-116.8794
92211,33.7727,-116.3211
92210,33.686,-116.3479
92201,33.7123,-116.2207
92191,32.9161,-117.1402
92186,32.7234,-117.1678
92182,32.7767,-117.0719
92161,32.8566,-117.2087
92154,32.5639,-116.9397
92131,32.9001,-117.0902
92130,32.9837,-117.1825
92129,32.9621,-117.1326
92128,32.9954,-117.0718
92127,33.0263,-117.1229
92126,32.9118,-117.1448
92124,32.8209,-117.0896
92123,32.8075,-117.1338
92122,32.8606,-117.2073
92121,32.8982,-117.2057
92120,32.7971,-117.0723
92119,32.8101,-117.0294
92118,32.6521,-117.1497
92117,32.8176,-117.2047
92116,32.7678,-117.1181
92115,32.7555,-117.0761
92114,32.7117,-117.0527
92113,32.6962,-117.1179
92112,32.7235,-117.1679
92111,32.8068,-117.1739
92110,32.7691,-117.1945
92109,32.8009,-117.2355
92108,32.7759,-117.133
92107,32.735,-117.2443
92106,32.7266,-117.2317
92105,32.7365,-117.0857
92104,32.7353,-117.1279
92103,32.7444,-117.1624
92102,32.7176,-117.1003
92101,32.7174,-117.1607
92096,33.1277,-117.1543
92093,32.8794,-117.2367
92091,33.0557,-117.1884
92083,33.1997,-117.2603
92082,33.2584,-117.0124
92081,33.1644,-117.2342
92078,33.1181,-117.1652
92075,32.9975,-117.2578
92071,32.857,-117.0013
92069,33.1557,-117.1682
92067,33.0203,-117.2019
92064,32.9711,-117.0148
92058,33.2121,-117.2841
92057,33.2544,-117.2829
92056,33.1993,-117.3052
92054,33.3335,-117.4102
92040,32.9046,-116.8718
92038,32.8555,-117.249
92037,32.865,-117.2422
92036,32.8984,-116.3153
92029,33.0871,-117.1365
92026,33.2224,-117.1113
92025,33.0891,-117.0504
92024,33.0492,-117.2582
92023,33.0369,-117.2911
92021,32.8402,-116.8577
92020,32.7928,-116.968
92019,32.7794,-116.8769
92014,32.9646,-117.2582
92011,33.1095,-117.2961
92010,33.158,-117.2942
92009,33.0925,-117.2423
92008,33.1483,-117.3206
92004,33.0344,-115.9303
92003,33.2897,-117.2072
91977,32.7207,-116.9979
91950,32.6714,-117.0933
91942,32.7837,-117.0131
91941,32.7593,-116.9993
91935,32.6789,-116.7944
91932,32.5721,-117.117
91915,32.6088,-116.9356
91914,32.6644,-116.9487
91913,32.6409,-116.9819
91911,32.6106,-117.0221
91910,32.635,-117.0517
91902,32.6749,-117
91901,32.7867,-116.6793
91803,34.0727,-118.1428
91801,34.0902,-118.136
91792,34.0245,-117.9037
91791,34.0655,-117.893
91790,34.074,-117.9353
91789,34.0105,-117.8512
91786,34.1073,-117.6638
91784,34.1428,-117.6596
91780,34.1013,-118.0501
91778,34.0961,-118.105
91776,34.0868,-118.0988
91775,34.1179,-118.0803
91773,34.1147,-117.8093
91770,34.0609,-118.089
91768,34.0661,-117.7792
91767,34.0876,-117.7413
91766,34.0392,-117.7612
91765,33.997,-117.8148
91764,34.0817,-117.6269
91763,34.0698,-117.6982
91762,34.0535,-117.6715
91761,34.0283,-117.6044
91755,34.0503,-118.1167
91754,34.0521,-118.1466
91752,33.9988,-117.5315
91750,34.1614,-117.7527
91748,33.9828,-117.8994
91746,34.0353,-117.9878
91745,34.0066,-117.9747
91744,34.0271,-117.9397
91741,34.1462,-117.8507
91740,34.1182,-117.8595
91739,34.147,-117.5239
91737,34.1946,-117.6145
91733,34.0441,-118.049
91732,34.07,-118.0143
91731,34.0811,-118.0394
91730,34.0995,-117.5851
91724,34.0801,-117.8574
91723,34.0867,-117.8859
91722,34.0982,-117.902
91711,34.1248,-117.7192
91710,33.9861,-117.6403
91709,33.9478,-117.7273
91708,34.0122,-117.6881
91706,34.0959,-117.9651
91702,34.1736,-117.8689
91701,34.1401,-117.615
91618,34.1722,-118.3781
91612,34.1681,-118.3712
91608,34.1346,-118.3495
91607,34.165,-118.4004
91606,34.1831,-118.3881
91605,34.2144,-118.402
91604,34.1374,-118.3879
91602,34.1509,-118.3682
91601,34.1702,-118.3726
91522,34.1746,-118.3461
91521,34.1746,-118.3463
91510,34.1747,-118.346
91506,34.1749,-118.3268
91505,34.1767,-118.3479
91504,34.2056,-118.3275
91502,34.1768,-118.3079
91436,34.1532,-118.4883
91423,34.1491,-118.4336
91411,34.1814,-118.4601
91406,34.1902,-118.4927
91405,34.2025,-118.447
91403,34.1462,-118.4553
91402,34.2291,-118.447
91401,34.1841,-118.4331
91387,34.4171,-118.4088
91384,34.5285,-118.6459
91381,34.3781,-118.6217
91380,34.4988,-118.3964
91377,34.1849,-118.7654
91367,34.1748,-118.6105
91365,34.1764,-118.6149
91364,34.15,-118.5986
91362,34.1962,-118.8214
91361,34.1435,-118.881
91360,34.2116,-118.8876
91356,34.1549,-118.5508
91355,34.4171,-118.5615
91354,34.466,-118.5777
91352,34.2311,-118.3412
91351,34.4283,-118.474
91350,34.4254,-118.533
91346,34.2688,-118.4662
91345,34.276,-118.4613
91344,34.2969,-118.5066
91343,34.239,-118.4796
91342,34.35,-118.3982
91340,34.2855,-118.4354
91335,34.1956,-118.5404
91331,34.2587,-118.4183
91330,34.2426,-118.5275
91329,34.2369,-118.5174
91326,34.2792,-118.5584
91325,34.2289,-118.5193
91324,34.2391,-118.5494
91322,34.3847,-118.53
91321,34.3669,-118.4769
91320,34.1707,-118.9473
91316,34.1568,-118.5117
91313,34.2892,-118.6032
91311,34.2869,-118.6139
91307,34.2039,-118.6818
91306,34.2107,-118.5753
91305,34.1976,-118.6011
91304,34.2296,-118.5991
91303,34.1929,-118.6015
91302,34.1214,-118.6789
91301,34.1262,-118.7633
91214,34.2383,-118.2469
91210,34.1456,-118.2556
91208,34.1954,-118.2351
91207,34.1883,-118.2637
91206,34.1673,-118.2008
91205,34.1351,-118.2437
91204,34.1362,-118.2609
91203,34.1501,-118.2642
91202,34.1684,-118.2656
91201,34.174,-118.2882
91188,34.1469,-118.1382
91125,34.1281,-118.0471
91124,34.1385,-118.1657
91109,34.171,-118.3321
91108,34.1205,-118.1098
91107,34.1662,-118.0833
91106,34.1377,-118.1228
91105,34.1473,-118.1737
91104,34.1714,-118.1222
91103,34.1678,-118.1584
91101,34.147,-118.143
91042,34.2935,-118.2291
91040,34.2682,-118.3293
91030,34.1115,-118.1578
91024,34.2006,-118.0166
91020,34.2107,-118.231
91016,34.153,-118.0028
91011,34.23,-118.1393
91010,34.1376,-117.9628
91007,34.1246,-118.0497
91006,34.1389,-118.0258
91001,34.2,-118.1413
90895,33.8391,-118.2193
90840,33.7956,-118.1164
90831,33.7677,-118.1994
90822,33.7772,-118.1185
90815,33.7942,-118.1199
90813,33.7788,-118.19
90810,33.8198,-118.223
90808,33.8283,-118.1124
90807,33.8321,-118.1843
90806,33.8158,-118.1534
90805,33.8646,-118.1758
90804,33.7843,-118.1511
90803,33.7651,-118.1327
90802,33.768,-118.186
90801,33.7706,-118.1896
90755,33.8027,-118.1654
90746,33.8633,-118.2554
90745,33.8292,-118.264
90744,33.775,-118.2634
90740,33.7555,-118.0707
90732,33.7482,-118.3042
90731,33.7289,-118.2902
90723,33.8948,-118.1643
90720,33.7972,-118.0597
90717,33.7982,-118.3182
90716,33.8283,-118.0724
90715,33.8424,-118.078
90712,33.8395,-118.1536
90711,33.8491,-118.1459
90710,33.8,-118.2976
90706,33.8881,-118.1274
90704,33.3899,-118.4232
90703,33.8696,-118.0496
90701,33.8695,-118.0808
90680,33.7976,-117.9951
90670,33.9237,-118.0595
90660,33.9869,-118.0953
90650,33.9066,-118.0812
90640,34.0106,-118.1115
90638,33.8989,-118.0066
90632,33.9431,-117.9517
90631,33.9356,-117.9482
90630,33.8183,-118.0415
90623,33.852,-118.0412
90621,33.878,-117.9937
90620,33.8423,-118.0066
90608,34.0019,-118.0281
90607,33.9539,-118.0279
90606,33.982,-118.0661
90605,33.9458,-118.0385
90604,33.9322,-118.0136
90603,33.9471,-117.9938
90602,33.97,-118.019
90601,34.0138,-118.0385
90510,33.8418,-118.3502
90505,33.7973,-118.3409
90504,33.8657,-118.331
90503,33.8347,-118.3516
90502,33.8239,-118.2933
90501,33.8279,-118.3139
90405,34.0118,-118.4756
90404,34.027,-118.4727
90403,34.0338,-118.4868
90402,34.0377,-118.5023
90401,34.0158,-118.4948
90304,33.938,-118.3572
90303,33.9329,-118.3312
90302,33.9728,-118.3548
90301,33.9596,-118.3603
90296,33.9489,-118.4447
90295,33.9844,-118.4491
90294,33.9908,-118.4592
90293,33.9453,-118.4408
90292,33.9776,-118.4586
90291,33.9934,-118.4631
90290,34.1011,-118.6163
90280,33.9369,-118.1884
90278,33.877,-118.3703
90277,33.8332,-118.3825
90275,33.7581,-118.4027
90274,33.7736,-118.3398
90272,34.0818,-118.5558
90270,33.9884,-118.1847
90266,33.8896,-118.3972
90265,34.0702,-118.8628
90263,34.0396,-118.7082
90262,33.926,-118.2026
90260,33.8843,-118.3471
90255,33.9761,-118.2203
90254,33.8646,-118.395
90250,33.9091,-118.3524
90249,33.8982,-118.3193
90248,33.8803,-118.275
90247,33.8932,-118.2975
90245,33.9198,-118.4018
90242,33.9246,-118.1392
90241,33.942,-118.132
90240,33.9564,-118.1192
90232,34.0239,-118.3875
90230,33.9959,-118.397
90222,33.9148,-118.2359
90221,33.8786,-118.2134
90220,33.8744,-118.2329
90212,34.0605,-118.4008
90211,34.0653,-118.3815
90210,34.0997,-118.4161
90202,33.9653,-118.1506
90201,33.9758,-118.1778
90094,33.9746,-118.4181
90089,34.022,-118.2845
90081,34.0535,-118.2643
90079,34.0413,-118.2548
90077,34.0989,-118.4582
90075,34.0602,-118.309
90073,34.0557,-118.4596
90071,34.0544,-118.2544
90069,34.0928,-118.3833
90068,34.1293,-118.338
90067,34.0561,-118.4136
90066,33.999,-118.4308
90065,34.1102,-118.2287
90064,34.0347,-118.4233
90063,34.0429,-118.1872
90062,34.0096,-118.3092
90061,33.9185,-118.2747
90059,33.9191,-118.2564
90058,34.0012,-118.2184
90057,34.0619,-118.276
90056,33.9854,-118.3694
90051,34.0631,-118.2381
90049,34.0858,-118.497
90048,34.0708,-118.3742
90047,33.9581,-118.3089
90046,34.1071,-118.3573
90045,33.9564,-118.4033
90044,33.9632,-118.2914
90043,33.9856,-118.3379
90042,34.1115,-118.1946
90041,34.132,-118.207
90040,33.9948,-118.1448
90039,34.1164,-118.2592
90038,34.0886,-118.327
90037,34,-118.2871
90036,34.0762,-118.3497
90035,34.0521,-118.3857
90034,34.0281,-118.4091
90033,34.0512,-118.2116
90032,34.0792,-118.181
90031,34.0804,-118.217
90029,34.0886,-118.2955
90028,34.0998,-118.3354
90027,34.1276,-118.2911
90026,34.0748,-118.2662
90025,34.045,-118.4478
90024,34.0658,-118.4347
90023,34.0148,-118.1986
90022,34.0286,-118.1585
90021,34.0325,-118.2402
90020,34.0668,-118.3108
90019,34.0486,-118.3388
90018,34.0258,-118.3177
90017,34.053,-118.2688
90016,34.0239,-118.3558
90015,34.0396,-118.2675
90014,34.0438,-118.2516
90013,34.0446,-118.239
90012,34.0657,-118.2388
90011,34.0012,-118.2586
90010,34.0618,-118.2845
90008,34.0081,-118.3454
90007,34.0265,-118.2839
90006,34.0452,-118.2943
90005,34.063,-118.3111
90004,34.078,-118.3112
90003,33.9674,-118.2739
90001,33.9696,-118.2493
89883,40.7392,-114.0725
89801,40.9536,-115.7953
89706,39.2257,-119.7037
89705,39.0506,-119.8447
89703,39.1591,-119.8859
89701,39.1506,-119.6708
89523,39.4859,-119.9412
89521,39.399,-119.6442
89519,39.4831,-119.8604
89512,39.5529,-119.805
89511,39.3872,-119.8736
89509,39.4952,-119.8297
89506,39.7176,-119.8098
89503,39.5373,-119.8402
89502,39.4909,-119.7459
89501,39.5264,-119.8111
89451,39.2393,-119.9549
89450,39.2179,-119.9174
89449,38.9625,-119.9389
89447,38.9395,-119.1604
89445,41.1211,-117.9867
89438,40.7928,-117.1258
89434,39.4858,-119.4882
89431,39.5398,-119.758
89430,38.81,-119.3162
89423,38.9653,-119.4898
89415,38.5639,-118.6138
89414,40.9357,-117.3103
89413,39.0155,-119.947
89410,38.7596,-119.613
89406,39.537,-118.2774
89402,39.2261,-120.0031
89319,39.2783,-114.9883
89314,38.9325,-115.7136
89193,36.0855,-115.1458
89183,35.9866,-115.1679
89178,36.0167,-115.2524
89169,36.1214,-115.1585
89166,36.3207,-115.362
89158,36.1076,-115.1768
89149,36.286,-115.3043
89148,36.0595,-115.3181
89147,36.1129,-115.2791
89146,36.1352,-115.2255
89145,36.1691,-115.2656
89144,36.1789,-115.3167
89141,35.9868,-115.209
89139,36.0406,-115.2119
89138,36.1633,-115.361
89135,36.0954,-115.396
89134,36.1974,-115.3131
89130,36.2436,-115.2218
89129,36.2261,-115.2905
89128,36.1994,-115.2635
89127,36.1845,-115.1634
89126,36.1439,-115.2035
89123,36.0406,-115.1494
89122,36.1065,-115.0401
89121,36.1222,-115.105
89120,36.0746,-115.1009
89119,36.0897,-115.1496
89118,36.0773,-115.2116
89117,36.1393,-115.2792
89113,36.0594,-115.261
89109,36.1204,-115.1725
89108,36.2157,-115.2286
89107,36.17,-115.2263
89106,36.1807,-115.1605
89104,36.1503,-115.1096
89103,36.1077,-115.2119
89102,36.1462,-115.1819
89101,36.1768,-115.1214
89081,36.2511,-115.1167
89074,36.028,-115.0878
89052,35.9899,-115.1233
89045,38.7969,-117.1125
89044,35.8695,-115.0754
89040,36.4486,-114.5014
89032,36.2196,-115.1699
89030,36.2104,-115.1297
89015,36.1089,-114.9792
89014,36.0588,-115.0647
89012,36.0051,-115.044
89011,36.0965,-114.9188
89008,37.3944,-114.4725
89005,35.9159,-114.8126
89002,35.9659,-114.9342
88415,36.4058,-103.2282
88345,33.3909,-105.6822
88310,32.8438,-105.9604
88260,32.8178,-103.4693
88240,32.7124,-103.248
88232,33.0685,-104.1042
88220,32.3015,-104.4935
88201,33.484,-104.3066
88130,34.0698,-103.3655
88101,34.4926,-103.2752
88062,32.77,-108.2797
88054,32.5011,-106.9274
88030,32.1767,-107.7641
88021,31.9962,-106.695
88011,32.3082,-106.663
88007,32.4424,-106.9688
88004,32.2771,-106.7461
88003,32.2771,-106.7464
88001,32.2649,-106.7452
87937,32.5035,-107.1709
87931,32.9575,-107.4256
87901,33.1273,-106.8197
87825,34.0367,-107.4193
87801,33.9,-107.0434
87747,36.4082,-104.4163
87740,36.6896,-104.2483
87710,36.3931,-105.2844
87701,35.4713,-104.9703
87582,36.1589,-105.9742
87575,36.6121,-106.5574
87571,36.462,-105.4709
87556,36.7777,-105.4349
87544,35.856,-106.324
87532,36.0174,-106.2077
87529,36.4931,-105.6272
87528,36.5916,-107.0033
87508,35.5399,-105.9996
87507,35.5641,-106.1755
87506,35.8161,-106.0432
87505,35.5577,-105.834
87504,35.8101,-105.9849
87501,35.7866,-105.8098
87499,36.7281,-108.2181
87420,36.5503,-108.8312
87401,36.4527,-108.2743
87357,34.9992,-108.4106
87313,35.7765,-108.1297
87305,35.4604,-108.7976
87301,35.4505,-108.7106
87196,35.0727,-106.6216
87144,35.3255,-106.7202
87131,35.0952,-106.6227
87124,35.2513,-106.7251
87123,35.0555,-106.4758
87122,35.1869,-106.4895
87121,35.0466,-106.8266
87120,35.1221,-106.7407
87114,35.1906,-106.6995
87113,35.1871,-106.5855
87112,35.1002,-106.5154
87111,35.139,-106.4863
87110,35.1092,-106.5907
87109,35.147,-106.5812
87108,35.0689,-106.5774
87107,35.145,-106.6502
87106,35.0571,-106.6216
87103,35.0823,-106.647
87102,35.0798,-106.6511
87047,35.2459,-106.3145
87045,35.4363,-107.987
87040,35.1386,-107.3783
87036,34.4918,-106.2518
87026,34.9425,-107.3391
87020,34.983,-108.0012
87013,35.7612,-107.4075
87004,35.3034,-106.5551
87002,34.6974,-106.9771
86515,35.6806,-109.0519
86510,36.1604,-110.224
86504,35.7444,-109.0758
86503,36.3803,-109.6793
86442,34.9363,-114.302
86430,35.1533,-114.5677
86426,35.0063,-114.5632
86413,35.313,-114.3974
86409,35.2382,-114.0263
86403,34.4808,-114.3431
86401,35.0796,-113.7272
86351,34.7581,-111.7946
86336,34.9363,-111.7852
86333,34.3405,-112.0632
86326,34.6982,-112.0565
86323,34.8423,-112.3913
86321,34.5066,-113.1562
86314,34.6051,-112.3202
86305,34.7709,-112.9025
86303,34.5755,-112.7477
86301,34.6224,-112.4009
86053,36.5968,-111.0726
86047,34.9673,-110.7084
86046,35.6624,-112.5709
86045,36.0513,-111.2565
86043,35.7818,-110.5947
86040,36.9086,-111.4728
86025,34.9114,-110.0229
86023,36.0544,-112.1386
86011,35.0604,-111.5617
86004,35.3283,-111.1604
86001,35.4796,-111.8724
85939,34.465,-110.0906
85911,34.0447,-110.4847
85901,34.2318,-110.2936
85757,32.1387,-111.1095
85756,32.0794,-110.8844
85755,32.469,-110.9737
85750,32.2955,-110.8417
85749,32.2845,-110.7292
85747,32.1307,-110.7529
85746,32.0898,-111.0888
85745,32.2598,-111.0616
85743,32.3115,-111.2134
85741,32.3381,-111.0396
85739,32.4887,-110.8573
85737,32.4006,-110.9701
85734,32.1146,-110.8942
85733,32.2359,-110.94
85732,32.2154,-110.8825
85724,32.2359,-110.9402
85723,32.1966,-111.0192
85719,32.2578,-110.9479
85718,32.3154,-110.9179
85716,32.2537,-110.9222
85715,32.2537,-110.8389
85714,32.1702,-110.9453
85713,32.2017,-111.0057
85712,32.2534,-110.8854
85711,32.2111,-110.8835
85710,32.2244,-110.8238
85706,32.145,-110.9335
85705,32.2682,-110.986
85704,32.3262,-110.9867
85701,32.2193,-110.9703
85653,32.3563,-111.415
85650,31.509,-110.1982
85648,31.5045,-111.0869
85643,32.4601,-110.0968
85641,31.9568,-110.6823
85635,31.5932,-110.1837
85628,31.472,-111.0026
85621,31.4496,-111.2784
85614,31.8322,-111.0671
85607,31.4854,-109.3851
85603,31.4875,-109.9381
85602,32.2002,-110.3164
85550,33.3453,-110.4525
85539,33.4173,-110.9197
85501,33.6314,-110.7109
85396,33.472,-112.4791
85395,33.4814,-112.3936
85392,33.4859,-112.3067
85390,33.8597,-112.9994
85383,33.7713,-112.2499
85382,33.6566,-112.254
85381,33.6101,-112.2305
85379,33.6024,-112.3844
85376,33.6619,-112.3406
85375,33.6817,-112.3672
85374,33.6494,-112.4226
85373,33.7791,-112.327
85367,32.6698,-114.3898
85366,32.6866,-114.6252
85365,32.646,-114.6041
85364,32.7088,-114.6687
85356,32.8186,-114.1221
85354,33.2989,-113.1176
85353,33.4219,-112.2641
85351,33.6014,-112.2813
85348,34.0117,-113.4275
85347,33.0224,-113.5441
85344,33.9474,-114.3047
85339,33.2495,-112.2032
85338,33.3468,-112.3848
85337,32.9931,-112.7852
85334,33.6042,-114.5244
85331,33.8167,-111.9718
85326,33.4185,-112.6041
85321,32.3945,-112.7705
85320,33.9428,-113.1733
85312,33.666,-112.1865
85311,33.5318,-112.1773
85310,33.7052,-112.1691
85308,33.6632,-112.1841
85307,33.5323,-112.2981
85306,33.6179,-112.1771
85305,33.53,-112.2551
85302,33.5674,-112.1771
85301,33.5207,-112.1772
85298,33.2406,-111.725
85297,33.2806,-111.7305
85296,33.3356,-111.7555
85295,33.3038,-111.7401
85287,33.4255,-111.9398
85286,33.2668,-111.8368
85285,33.3929,-111.935
85284,33.3384,-111.933
85283,33.3602,-111.9317
85282,33.3929,-111.9075
85281,33.432,-111.9347
85268,33.6064,-111.7365
85266,33.4871,-111.9248
85262,33.8816,-111.745
85261,33.4873,-111.9245
85260,33.615,-111.8945
85259,33.5868,-111.8133
85258,33.5532,-111.9088
85257,33.4666,-111.9176
85256,33.5072,-111.8009
85255,33.6826,-111.8093
85254,33.624,-111.952
85253,33.5466,-111.9605
85251,33.4949,-111.9209
85250,33.5337,-111.8913
85249,33.2264,-111.7982
85248,33.2446,-111.9708
85234,33.3622,-111.7473
85233,33.3444,-111.8112
85226,33.2982,-111.9327
85225,33.3206,-111.833
85224,33.3114,-111.8763
85215,33.5143,-111.5764
85212,33.336,-111.6354
85210,33.3854,-111.8402
85209,33.3741,-111.6362
85206,33.3956,-111.7193
85205,33.4335,-111.719
85204,33.3972,-111.8053
85203,33.4445,-111.8052
85202,33.3852,-111.8745
85201,33.4436,-111.8446
85173,33.2726,-111.15
85172,32.8323,-111.9721
